date,tree,tensiometer_40,tensiometer_80,frond,dendrometer,tdr_water_40,tdr_water_80,tdr_salt_40,tdr_salt_80,sap_flow,eto (mm/day),vpd (kPa),frond_growth_rate,irrigation,irrigation calc (kc=1),adjusted_irrigation
2024-03-03, T7_E_100,0.08340292275639336,0.10984033591705099,25.59132917,0.0,0.30960392890252225,0.3725082407354599,0.2651723086072208,0.0666760320322161,0.0,0.17658319615890472,0.05063760444313958,1.872062500000002,469.4,1.5634493758225667,1.2507595006580534
2024-03-03, T9_D_100,0.05903843791982165,0.07015111065737646,25.770675,0.0,0.36035196219255894,0.1922794520313202,0.24056349264550636,0.09174175680091981,0.0,0.17658319615890472,0.05063760444313958,1.9685000000000024,469.4,1.5634493758225667,1.2507595006580534
2024-03-04, T7_E_100,0.05335871300686788,0.04916928021354218,27.8924875,0.0,0.3151971261199726,0.4148017528431739,0.279728810401858,0.06425575468387841,0.0,0.10853407207943222,0.038983564308423146,2.30115833,0.0,0.0,0.0
2024-03-04, T9_D_100,0.013582217851363588,0.013491096654352809,28.14123333,0.0,0.3734482288480523,0.21736010218012652,0.2441293076923077,0.09594412891320764,0.0,0.10853407207943222,0.038983564308423146,2.370558329999998,0.0,0.0,0.0
2024-03-04, T4_E_50,0.07594252732502743,0.03671496332958565,23.82816667,0.0,0.2593106270208221,0.34689643193264735,0.21407793180378634,0.05118705974021658,0.0,0.10853407207943222,0.038983564308423146,2.1539625000000022,0.0,0.0,0.0
2024-03-04, T5_D_50,0.03358713004510035,0.023832974781320668,24.08705,0.0,0.27506707284071247,0.25410964522913765,0.2546625378281371,0.08236970437437077,0.0,0.10853407207943222,0.038983564308423146,2.2741083300000007,0.0,0.0,0.0
2024-03-04, T15_E_100,0.0925089033489374,0.11224436899457221,26.77065,0.0,0.5874448639234193,0.23256452022461283,0.26406972109226545,0.09409781451009672,0.0,0.10853407207943222,0.038983564308423146,2.2808708300000013,0.0,0.0,0.0
2024-03-04, T14_D_100,0.07462851528234299,0.0937767294821296,27.96694583,0.0,0.29366559056295144,0.38557142524186017,0.30023224716728836,0.12290834654334558,0.0,0.10853407207943222,0.038983564308423146,1.7800208300000016,0.0,0.0,0.0
2024-03-04, T12_E_50,0.04848335993914839,0.057282081860284884,33.69121667,0.0,0.2585375836484771,0.36221704083808487,0.2564689047082835,0.06936121535897882,0.0,0.10853407207943222,0.038983564308423146,2.597300000000004,0.0,0.0,0.0
2024-03-04, T2_D_50,0.022915387448442476,0.0035250511907322277,54.03492083,0.0,0.34159428859745133,0.4490448906898366,0.23449926103174043,0.0990668084850937,0.0,0.10853407207943222,0.038983564308423146,2.353595829999996,0.0,0.0,0.0
2024-03-05, T12_E_50,0.07444430798774135,0.11829657085169576,35.81498333,0.0,0.21654313128945793,0.2507899033627403,0.21662326694348652,0.081603082535744,0.0,0.08310692204521974,0.03922206087335073,2.123766659999994,0.0,0.0,0.0
2024-03-05, T14_D_100,0.09156330590724546,0.10350949950300964,29.30386667,0.0,0.29521167752591243,0.38304842143614604,0.30013840995143926,0.12153163819289718,0.0,0.08310692204521974,0.03922206087335073,1.3369208400000012,603.3,2.3974234683266236,1.9179387746612986
2024-03-05, T15_E_100,0.10211224363690583,0.12888468417630997,28.73025417,0.0,0.6508344322423417,0.3040551624082137,0.26136017080723484,0.09760179813380948,0.0,0.08310692204521974,0.03922206087335073,1.9596041699999986,603.3,2.3974234683266236,1.9179387746612986
2024-03-05, T2_D_50,0.03273363625070923,0.017670615070326662,56.0268375,0.0,0.32215451778070336,0.43744239268113805,0.23785394236047575,0.09646189968922017,0.0,0.08310692204521974,0.03922206087335073,1.991916670000002,0.0,0.0,0.0
2024-03-05, T4_E_50,0.13072577677491928,0.09040719525944509,25.66590833,0.0,0.23191305535769458,0.30759068755249525,0.22135031789710746,0.05153625398450411,0.0,0.08310692204521974,0.03922206087335073,1.837741659999999,0.0,0.0,0.0
2024-03-05, T5_D_50,0.06206557779051198,0.04999870402737093,26.058475,0.0,0.25655950170572034,0.24825030079431268,0.25018180962770076,0.08255032208693329,0.0,0.08310692204521974,0.03922206087335073,1.971425,0.0,0.0,0.0
2024-03-05, T7_E_100,0.04850792090783219,0.0634638811918183,29.84534583,0.0,0.3275885589070139,0.3987342020058459,0.26391723555492996,0.06568464146856773,0.0,0.08310692204521974,0.03922206087335073,1.952858329999998,603.3,2.3974234683266236,1.9179387746612986
2024-03-05, T9_D_100,0.021939088787053848,0.01723646354909355,30.31236667,0.0,0.374380428311537,0.20862918087869098,0.24232294088253922,0.0942864596926058,0.0,0.08310692204521974,0.03922206087335073,2.171133340000001,603.3,2.3974234683266236,1.9179387746612986
2024-03-06, T9_D_100,0.017505833226378255,0.021357663103449165,32.61377917,0.0,0.3834977946529761,0.25517196269649767,0.24299153121261172,0.09913905557011868,0.0,0.20168230324206826,0.0980643063803111,2.3014125000000014,136.5,0.4357125345072223,0.3485700276057778
2024-03-06, T7_E_100,0.04655532358505493,0.0435058707672069,31.45130417,0.0,0.3481651585720097,0.43201461464273394,0.26897271679921175,0.0641112605138284,0.0,0.20168230324206826,0.0980643063803111,1.6059583400000008,136.5,0.4357125345072223,0.3485700276057778
2024-03-06, T5_D_50,0.05229645093740208,0.07442782717604739,28.0112875,0.0,0.25717338920519656,0.24325408915232946,0.256938090857907,0.08314435368294412,0.0,0.20168230324206826,0.0980643063803111,1.9528125000000003,136.3,0.4350741278632557,0.34805930229060456
2024-03-06, T4_E_50,0.11633304678015148,0.06998263394188776,27.4766,0.0,0.2449865853663762,0.32784111320840986,0.18589157104651982,0.05181320114376663,0.0,0.20168230324206826,0.0980643063803111,1.8106916700000006,136.3,0.4350741278632557,0.34805930229060456
2024-03-06, T2_D_50,0.025580252980942447,0.010743630285197111,57.7006375,0.0,0.34364058026237215,0.4353509552718447,0.23646984305721724,0.09676292921015771,0.0,0.20168230324206826,0.0980643063803111,1.6738,136.3,0.4350741278632557,0.34805930229060456
