date,tensiometer_40,tensiometer_80,tdr_water_40,tdr_water_80,tdr_salt_40,tdr_salt_80,eto (mm/day),vpd (kPa),frond_growth_rate,irrigation,D,E,100,50
2024-10-03,0.08279503868420798,0.09198828439250359,0.7289573007669653,0.41501753612105813,0.21000774157224295,0.10039535208810971,5.710630231,2.172316862,3.778624999999991,332.0,0,1,1,0
2024-10-03,0.10582095050941144,0.10661983878931576,0.34491382833667694,0.3482907235388429,0.3365472587796467,0.10155933291845637,5.710630231,2.172316862,3.810445830000006,332.0,1,0,1,0
2024-10-03,0.1922387326462586,0.12664264798223548,0.15149379292630577,0.23424098984085115,0.14629225610528537,0.1204318770017113,5.710630231,2.172316862,3.3626208300000044,180.7,0,1,0,1
2024-10-03,0.08929141593263254,0.6620097976376769,0.3151516530446202,0.33692060741139435,0.6015084335984235,0.22177848240006595,5.710630231,2.172316862,3.0484708299999994,180.7,1,0,0,1
2024-10-04,0.040581645339925566,0.05575830765841251,0.4314492293342876,0.36985244730608113,0.2228517137025829,0.08624295089315516,5.642019159,2.096256857,3.99439584000001,330.3,0,1,1,0
2024-10-04,0.07268664177142826,0.06537845564046046,0.2496475831203418,0.1987861461404502,0.8385295706946302,0.2737000542436172,5.642019159,2.096256857,3.6761958299999975,181.6,1,0,0,1
2024-10-04,0.1044927553774484,0.2504392623623209,0.2133372743477486,0.22640639885768413,0.156192084805405,0.15746252181200004,5.642019159,2.096256857,3.026024999999997,181.6,0,1,0,1
2024-10-04,0.029655817752488045,0.03224239035099111,0.3585102996941302,0.21726050992254115,0.27667910007741575,0.10038732464224549,5.642019159,2.096256857,3.4158708299999994,330.3,1,0,1,0
2024-10-04,0.0787639258031187,0.08863152738140044,0.7289800374137769,0.41745754643190036,0.20991390435639384,0.0991952477393329,5.642019159,2.096256857,4.079091660000003,330.3,0,1,1,0
2024-10-04,0.10269945844813168,0.10184389820903943,0.33677413497061703,0.3476931699933305,0.3438313744809628,0.1017479780768831,5.642019159,2.096256857,3.8220375000000075,330.3,1,0,1,0
