date, T15_E_100, T12_E_50, T7_E_100, T4_E_50, T14_D_100, T5_D_50, T9_D_100, T2_D_50
12/06/2024,44.13125,24.48229167,30.27291667,22.98645833,27.97604167,15.22395833,17.06666667,23.66979167
13/06/2024,44.6125,24.3875,30.190625,22.80833333,28.05,15.25104167,17.04270833,23.628125
14/06/2024,43.98020833,23.853125,30.06770833,22.73020833,27.98541667,15.24166667,16.94895833,23.47604167
15/06/2024,44.625,23.48229167,30.22604167,22.64270833,28.18854167,15.10729167,16.90208333,23.259375
16/06/2024,43.74791667,23.30833333,29.76979167,22.47708333,28.62395833,15.01666667,16.925,23.11145833
17/06/2024,44.43541667,23.7375,30.66354167,22.64375,28.73541667,15.03333333,16.96770833,23.08020833
18/06/2024,44.80520833,24.02395833,30.01875,22.82291667,28.92083333,15.13020833,17.13645833,23.21979167
19/06/2024,45.0625,24.01041667,30.075,22.82291667,28.99375,15.28020833,17.27291667,23.321875
20/06/2024,44.82916667,23.996875,30.184375,22.88854167,29.38125,15.34895833,17.27395833,25.37604167
21/06/2024,44.93854167,23.703125,30.05729167,22.85520833,29.27083333,15.36979167,17.25520833,23.87291667
22/06/2024,44.73229167,23.54479167,30.00625,22.80729167,29.37708333,15.37395833,17.19583333,23.65104167
23/06/2024,45.015625,23.71354167,29.921875,22.6625,29.35,15.375,17.16145833,23.559375
24/06/2024,44.33541667,23.64583333,30.14583333,22.63229167,29.51458333,15.35,17.10729167,23.45729167
25/06/2024,44.79583333,23.8375,30.10520833,22.66354167,29.6125,15.31979167,17.03958333,23.35520833
26/06/2024,45.04791667,23.67083333,29.86979167,22.78854167,29.62395833,15.31354167,17.15208333,23.92291667
27/06/2024,44.96041667,23.89375,29.8,22.63229167,29.61770833,15.33020833,17.23229167,23.52916667
28/06/2024,40.47291667,23.82916667,29.62916667,22.49479167,29.90520833,15.35,17.196875,23.38958333
29/06/2024,18.38541667,13.99270833,25.271875,17.42708333,29.74166667,15.10729167,13.65104167,21.571875
30/06/2024,44.18541667,20.32604167,28.63229167,19.63125,29.69895833,14.79895833,13.48645833,19.29479167
01/07/2024,44.43125,23.92916667,30.625,22.178125,30.153125,14.71770833,17.66145833,20.89791667
02/07/2024,44.43645833,23.73125,30.23333333,21.85625,29.728125,15.01770833,17.21458333,22.17916667
03/07/2024,44.309375,22.94479167,30.31041667,21.68541667,29.709375,15.28125,17.15104167,22.23229167
04/07/2024,44.17916667,23.13854167,29.51145833,21.365625,30.06145833,15.303125,16.91875,22.18020833
05/07/2024,44.05,22.76666667,29.84166667,21.234375,29.88333333,15.28020833,16.83229167,22.021875
06/07/2024,44.35520833,23.20625,30.01666667,21.47916667,29.671875,15.30625,16.95104167,22.10104167
07/07/2024,44.55,23.17916667,29.621875,21.19479167,29.77083333,15.37916667,17,22.403125
08/07/2024,44.69479167,23.04479167,29.83020833,21.053125,29.94583333,15.40104167,16.98333333,22.728125
09/07/2024,44.46458333,22.81875,29.37604167,20.95208333,30.67708333,15.36979167,16.86458333,22.46666667
10/07/2024,44.38958333,22.67708333,29.59270833,20.75625,31.31041667,15.303125,16.89895833,22.37395833
11/07/2024,44.13541667,22.33333333,29.20520833,20.74479167,30.46875,15.26041667,16.83020833,22.29375
12/07/2024,44.140625,22.09270833,29.44479167,20.58125,29.94479167,15.20833333,16.715625,22.35625
13/07/2024,44.17708333,21.74895833,29.46875,20.65625,29.540625,15.16354167,16.68645833,22.315625
14/07/2024,39.4125,21.79166667,28.83958333,20.92708333,29.33958333,15.20104167,16.70833333,22.45104167
15/07/2024,15.628125,12.99166667,23.27395833,16.36875,28.32708333,15.05208333,13.409375,21.24791667
16/07/2024,14.746875,11.35729167,20.80520833,14.41666667,28.05833333,14.809375,12.21458333,19.10833333
