date, T15_E_100, T12_E_50, T7_E_100, T4_E_50, T14_D_100, T9_D_100, T5_D_50, T2_D_50
12/06/2024,43.73119167,41.0858125,47.88964167,40.56791667,48.761275,43.36052083,43.6279375,38.63340833
13/06/2024,47.47281667,44.35517083,51.48074167,43.424275,52.16621667,47.2714125,47.108925,41.67081667
14/06/2024,51.04929167,47.48130833,55.01334167,46.436975,55.55159583,50.847875,50.46535,44.62252083
15/06/2024,54.4728875,50.27686667,58.50135417,49.1884875,59.04637083,54.40179167,53.8263,47.47047083
16/06/2024,58.06744167,53.29087917,62.0975375,52.05867083,62.97770833,57.85755,57.26681667,50.20017917
17/06/2024,62.0812625,56.4094125,65.86249167,55.68499583,66.39225833,61.868,60.9997,53.323825
18/06/2024,66.03319583,59.7385,69.0053625,58.80250417,70.0649125,65.62866667,64.4828,56.37873333
19/06/2024,70.07881667,63.07167083,72.6565625,61.9258125,73.91411667,69.48134167,67.70078333,59.73905417
20/06/2024,74.09217917,66.42475,76.52951667,65.40242083,77.8598875,73.17142083,71.30447917,63.0818875
21/06/2024,78.26075,69.67764583,80.39170833,68.89737083,81.7051625,77.19949583,75.19039583,66.49389583
22/06/2024,82.35025,73.00885,84.20534167,71.6649375,85.5238625,80.98434583,79.1529625,69.79462083
23/06/2024,66.1243625,59.7194375,68.19853125,58.31554375,70.1331125,66.01278125,64.24076875,56.79229375
24/06/2024,9.558429167,12.72685,12.645625,12.47467083,13.7779375,13.93025833,12.32742083,10.15757917
25/06/2024,12.97575833,15.39779167,16.04436667,15.00681667,18.70683333,17.25792083,15.57382917,12.98760417
26/06/2024,16.713275,18.18074167,19.48234167,17.88623333,26.23743333,20.97859167,19.33509167,16.18180417
27/06/2024,20.74493333,21.43888333,23.19577083,21.17822917,25.14902917,24.86465833,23.06375417,19.44332917
28/06/2024,24.72117917,24.45375,26.5458125,24.03229167,28.730975,28.50584583,26.73029583,22.2415125
29/06/2024,28.38025833,27.17515833,30.00685,26.74352917,32.30540417,32.1581125,30.38259167,25.04586667
30/06/2024,32.37668333,30.00705417,33.49549167,29.28260833,38.87794583,35.5130625,34.03372917,27.99793333
01/07/2024,36.24334167,33.47600833,37.14207917,32.62634583,40.520325,39.36947917,37.72264167,31.3890875
02/07/2024,40.23030833,36.6743125,40.68220417,35.89237083,41.97530833,43.30392917,41.40662083,34.62974583
03/07/2024,43.98600417,39.70899583,44.312675,38.87119583,45.84270833,47.0664125,44.88982083,37.721975
04/07/2024,47.868425,42.92966667,48.1087625,41.89384167,49.76066667,51.15530417,48.26617083,40.92064583
